platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,legacy_facebook_unknown,legacy_row_000249,2025-04-06T10:00:00-04:00,34,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000250,2025-04-07T12:00:00-04:00,42,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000251,2025-04-07T13:00:00-04:00,78,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000252,2025-04-08T13:00:00-04:00,59,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000253,2025-04-08T15:00:00-04:00,46,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000254,2025-04-08T18:00:00-04:00,58,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000255,2025-04-08T18:00:00-04:00,67,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000256,2025-04-08T20:00:00-04:00,47,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000257,2025-04-09T07:00:00-04:00,10,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000258,2025-04-09T11:00:00-04:00,25,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000259,2025-04-09T11:00:00-04:00,39,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000260,2025-04-09T11:00:00-04:00,36,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000261,2025-04-09T12:00:00-04:00,65,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000262,2025-04-09T14:00:00-04:00,54,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000263,2025-04-09T15:00:00-04:00,49,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000264,2025-04-09T16:00:00-04:00,63,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000265,2025-04-09T16:00:00-04:00,67,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000266,2025-04-09T18:00:00-04:00,70,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000267,2025-04-09T19:00:00-04:00,72,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000268,2025-04-09T19:00:00-04:00,75,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000269,2025-04-09T22:00:00-04:00,10,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000270,2025-04-10T10:00:00-04:00,25,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000271,2025-04-10T12:00:00-04:00,34,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000272,2025-04-10T13:00:00-04:00,42,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000273,2025-04-10T13:00:00-04:00,52,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000274,2025-04-10T14:00:00-04:00,48,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000275,2025-04-10T20:00:00-04:00,62,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000276,2025-04-10T20:00:00-04:00,66,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000277,2025-04-10T20:00:00-04:00,86,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000278,2025-04-11T12:00:00-04:00,47,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000279,2025-04-11T12:00:00-04:00,83,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000280,2025-04-11T12:00:00-04:00,54,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000281,2025-04-12T12:00:00-04:00,12,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000282,2025-04-14T15:00:00-04:00,25,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000283,2025-04-15T13:00:00-04:00,84,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000284,2025-04-15T16:00:00-04:00,53,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000285,2025-04-15T16:00:00-04:00,51,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000286,2025-04-15T19:00:00-04:00,90,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000287,2025-04-16T16:00:00-04:00,51,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000288,2025-04-16T17:00:00-04:00,52,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000289,2025-04-17T13:00:00-04:00,67,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000290,2025-04-17T19:00:00-04:00,32,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000291,2025-04-18T10:00:00-04:00,25,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000292,2025-04-19T11:00:00-04:00,31,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000293,2025-04-20T10:00:00-04:00,21,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000294,2025-04-21T12:00:00-04:00,87,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000295,2025-04-21T12:00:00-04:00,48,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000296,2025-04-21T13:00:00-04:00,71,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000297,2025-04-22T11:00:00-04:00,25,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000298,2025-04-22T13:00:00-04:00,78,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000299,2025-04-22T14:00:00-04:00,53,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000300,2025-04-22T16:00:00-04:00,63,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000301,2025-04-22T17:00:00-04:00,55,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000302,2025-04-22T19:00:00-04:00,80,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000303,2025-04-22T20:00:00-04:00,75,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000304,2025-04-22T22:00:00-04:00,12,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000305,2025-04-23T10:00:00-04:00,23,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000306,2025-04-23T13:00:00-04:00,66,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000307,2025-04-23T14:00:00-04:00,61,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000308,2025-04-23T14:00:00-04:00,73,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000309,2025-04-23T16:00:00-04:00,76,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000310,2025-04-23T17:00:00-04:00,68,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000311,2025-04-23T18:00:00-04:00,60,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000312,2025-04-23T19:00:00-04:00,44,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000313,2025-04-23T20:00:00-04:00,68,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000314,2025-04-23T21:00:00-04:00,46,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000315,2025-04-24T13:00:00-04:00,79,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000316,2025-04-24T13:00:00-04:00,61,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000317,2025-04-25T12:00:00-04:00,56,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000318,2025-04-26T10:00:00-04:00,7,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000319,2025-04-26T12:00:00-04:00,27,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000320,2025-04-28T12:00:00-04:00,72,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000321,2025-04-28T14:00:00-04:00,40,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000322,2025-04-29T08:00:00-04:00,9,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000323,2025-04-29T10:00:00-04:00,28,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000324,2025-04-29T12:00:00-04:00,60,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000325,2025-04-29T12:00:00-04:00,78,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000326,2025-04-29T14:00:00-04:00,69,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000327,2025-04-29T15:00:00-04:00,63,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000328,2025-04-29T15:00:00-04:00,79,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000329,2025-04-29T20:00:00-04:00,107,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000330,2025-04-30T09:00:00-04:00,12,0,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000331,2025-04-30T12:00:00-04:00,50,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000332,2025-04-30T13:00:00-04:00,61,23,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000333,2025-04-30T14:00:00-04:00,41,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000334,2025-04-30T14:00:00-04:00,74,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000335,2025-04-30T18:00:00-04:00,50,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000336,2025-04-30T19:00:00-04:00,61,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000337,2025-04-30T20:00:00-04:00,79,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000338,2025-04-30T21:00:00-04:00,40,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000339,2025-04-30T21:00:00-04:00,26,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000340,2025-05-01T10:00:00-04:00,12,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000341,2025-05-01T12:00:00-04:00,58,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000342,2025-05-01T14:00:00-04:00,99,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000343,2025-05-01T16:00:00-04:00,26,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000344,2025-05-02T12:00:00-04:00,72,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000345,2025-05-02T14:00:00-04:00,59,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000346,2025-05-04T10:00:00-04:00,25,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000347,2025-05-05T12:00:00-04:00,57,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000348,2025-05-05T14:00:00-04:00,32,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000349,2025-05-06T12:00:00-04:00,69,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000350,2025-05-06T17:00:00-04:00,82,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000351,2025-05-06T18:00:00-04:00,89,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000352,2025-05-06T20:00:00-04:00,76,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000353,2025-05-07T11:00:00-04:00,22,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000354,2025-05-07T12:00:00-04:00,88,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000355,2025-05-07T13:00:00-04:00,52,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000356,2025-05-07T13:00:00-04:00,63,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000357,2025-05-07T13:00:00-04:00,47,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000358,2025-05-07T17:00:00-04:00,70,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000359,2025-05-07T20:00:00-04:00,88,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000360,2025-05-08T12:00:00-04:00,54,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000361,2025-05-08T12:00:00-04:00,58,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000362,2025-05-08T14:00:00-04:00,86,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000363,2025-05-08T15:00:00-04:00,28,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000364,2025-05-08T19:00:00-04:00,30,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000365,2025-05-09T12:00:00-04:00,63,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000366,2025-05-09T12:00:00-04:00,47,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000367,2025-05-09T12:00:00-04:00,65,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000368,2025-05-12T12:00:00-04:00,68,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000369,2025-05-12T13:00:00-04:00,42,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000370,2025-05-12T13:00:00-04:00,38,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000371,2025-05-13T14:00:00-04:00,54,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000372,2025-05-13T15:00:00-04:00,44,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000373,2025-05-13T16:00:00-04:00,65,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000374,2025-05-14T17:00:00-04:00,42,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000375,2025-05-14T17:00:00-04:00,64,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000376,2025-05-14T18:00:00-04:00,48,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000377,2025-05-15T12:00:00-04:00,41,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000378,2025-05-15T12:00:00-04:00,52,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000379,2025-05-15T15:00:00-04:00,25,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000380,2025-05-15T19:00:00-04:00,23,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000381,2025-05-15T20:00:00-04:00,44,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000382,2025-05-16T10:00:00-04:00,36,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000383,2025-05-16T12:00:00-04:00,67,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000384,2025-05-18T12:00:00-04:00,19,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000385,2025-05-19T07:00:00-04:00,18,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000386,2025-05-19T12:00:00-04:00,49,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000387,2025-05-19T12:00:00-04:00,59,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000388,2025-05-19T13:00:00-04:00,96,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000389,2025-05-19T13:00:00-04:00,78,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000390,2025-05-20T09:00:00-04:00,25,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000391,2025-05-20T10:00:00-04:00,36,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000392,2025-05-20T13:00:00-04:00,77,22,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000393,2025-05-20T14:00:00-04:00,90,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000394,2025-05-20T16:00:00-04:00,45,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000395,2025-05-20T17:00:00-04:00,44,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000396,2025-05-20T20:00:00-04:00,77,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000397,2025-05-21T10:00:00-04:00,32,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000398,2025-05-21T12:00:00-04:00,79,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000399,2025-05-21T13:00:00-04:00,73,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000400,2025-05-21T17:00:00-04:00,84,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000401,2025-05-21T18:00:00-04:00,77,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000402,2025-05-21T18:00:00-04:00,74,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000403,2025-05-21T18:00:00-04:00,45,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000404,2025-05-23T12:00:00-04:00,60,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000405,2025-05-26T12:00:00-04:00,80,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000406,2025-05-26T13:00:00-04:00,75,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000407,2025-05-27T12:00:00-04:00,60,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000408,2025-05-27T20:00:00-04:00,81,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000409,2025-05-27T20:00:00-04:00,55,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000410,2025-05-28T13:00:00-04:00,78,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000411,2025-05-28T16:00:00-04:00,53,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000412,2025-05-28T19:00:00-04:00,39,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000413,2025-05-28T20:00:00-04:00,71,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000414,2025-05-28T20:00:00-04:00,62,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000415,2025-05-29T09:00:00-04:00,14,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000416,2025-05-29T10:00:00-04:00,33,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000417,2025-05-29T14:00:00-04:00,74,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000418,2025-05-29T14:00:00-04:00,72,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000419,2025-05-29T20:00:00-04:00,63,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000420,2025-05-29T20:00:00-04:00,55,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000421,2025-05-30T12:00:00-04:00,33,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000422,2025-05-31T12:00:00-04:00,18,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000423,2025-06-01T11:00:00-04:00,25,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000424,2025-06-02T12:00:00-04:00,37,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000425,2025-06-02T13:00:00-04:00,103,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000426,2025-06-02T14:00:00-04:00,20,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000427,2025-06-03T13:00:00-04:00,94,22,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000428,2025-06-03T18:00:00-04:00,58,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000429,2025-06-03T19:00:00-04:00,69,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000430,2025-06-03T21:00:00-04:00,35,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000431,2025-06-04T11:00:00-04:00,35,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000432,2025-06-04T12:00:00-04:00,71,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000433,2025-06-04T13:00:00-04:00,74,23,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000434,2025-06-04T14:00:00-04:00,74,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000435,2025-06-04T15:00:00-04:00,81,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000436,2025-06-04T17:00:00-04:00,71,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000437,2025-06-05T20:00:00-04:00,59,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000438,2025-06-06T12:00:00-04:00,51,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000439,2025-06-09T13:00:00-04:00,55,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000440,2025-06-10T12:00:00-04:00,55,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000441,2025-06-10T14:00:00-04:00,47,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000442,2025-06-10T15:00:00-04:00,93,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000443,2025-06-10T16:00:00-04:00,67,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000444,2025-06-10T19:00:00-04:00,57,22,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000445,2025-06-10T20:00:00-04:00,43,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000446,2025-06-11T13:00:00-04:00,63,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000447,2025-06-11T14:00:00-04:00,57,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000448,2025-06-11T14:00:00-04:00,66,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000449,2025-06-11T14:00:00-04:00,67,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000450,2025-06-11T18:00:00-04:00,56,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000451,2025-06-11T19:00:00-04:00,59,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000452,2025-06-12T10:00:00-04:00,55,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000453,2025-06-12T13:00:00-04:00,47,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000454,2025-06-13T10:00:00-04:00,27,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000455,2025-06-13T12:00:00-04:00,59,16,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000456,2025-06-13T12:00:00-04:00,54,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000457,2025-06-15T12:00:00-04:00,20,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000458,2025-06-16T12:00:00-04:00,56,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000459,2025-06-16T13:00:00-04:00,72,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000460,2025-06-16T14:00:00-04:00,26,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000461,2025-06-17T12:00:00-04:00,65,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000462,2025-06-17T15:00:00-04:00,65,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000463,2025-06-17T18:00:00-04:00,84,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000464,2025-06-17T19:00:00-04:00,73,19,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000465,2025-06-18T15:00:00-04:00,80,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000466,2025-06-18T16:00:00-04:00,63,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000467,2025-06-18T16:00:00-04:00,85,9,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000468,2025-06-18T17:00:00-04:00,49,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000469,2025-06-18T20:00:00-04:00,59,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000470,2025-06-19T08:00:00-04:00,15,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000471,2025-06-19T10:00:00-04:00,23,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000472,2025-06-19T13:00:00-04:00,75,7,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000473,2025-06-19T15:00:00-04:00,34,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000474,2025-06-19T18:00:00-04:00,16,1,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000475,2025-06-23T10:00:00-04:00,51,8,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000476,2025-06-23T14:00:00-04:00,34,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000477,2025-06-24T09:00:00-04:00,9,2,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000478,2025-06-24T12:00:00-04:00,50,13,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000479,2025-06-24T16:00:00-04:00,66,20,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000480,2025-06-24T20:00:00-04:00,51,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000481,2025-06-24T20:00:00-04:00,71,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000482,2025-06-25T12:00:00-04:00,56,17,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000483,2025-06-25T15:00:00-04:00,54,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000484,2025-06-25T18:00:00-04:00,71,24,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000485,2025-06-25T19:00:00-04:00,82,12,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000486,2025-06-25T21:00:00-04:00,33,5,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000487,2025-06-26T12:00:00-04:00,32,14,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000488,2025-06-26T13:00:00-04:00,70,10,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000489,2025-06-27T12:00:00-04:00,46,15,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000490,2025-06-27T14:00:00-04:00,33,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000491,2025-06-28T10:00:00-04:00,11,3,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000492,2025-06-29T11:00:00-04:00,17,4,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000493,2025-06-30T12:00:00-04:00,72,21,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000494,2025-06-30T13:00:00-04:00,40,11,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000495,2025-07-01T12:00:00-04:00,82,18,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000496,2025-07-01T14:00:00-04:00,45,6,,synthetic,unknown
facebook,legacy_facebook_unknown,legacy_row_000497,2025-07-01T14:00:00-04:00,55,11,,synthetic,unknown
